"Target","Start Time","Source Address","Source Port","Cached Associate Hostname","Associate Host Name","Destination Address","Domain","Destination Port","Transport Protocol","Active","Associate Address","Bytes","Case","City","Country Name","CountryCode","Direction","Duration","Encrypted","End Time","ISP","Latitude","Longitude","Packets","Ref.Num","Region","Session Protocol","Target Address","ZIP"
"26PDT3101TMO","1/21/2026 8:20:38 AM","2607:7700:0:e:0:2:641a:c4c","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49581","tcp","Yes","2607:7700:0:e:0:2:641a:c4c","111","23C0624808","","","","incoming","00:00:00","No","1/21/2026 8:20:38 AM","","","","1","1325","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:20:27 AM","2607:7700:0:e:0:2:641a:c4c","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49580","tcp","Yes","2607:7700:0:e:0:2:641a:c4c","111","23C0624808","","","","incoming","00:00:00","No","1/21/2026 8:20:27 AM","","","","1","1324","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:20:18 AM","2605:340:f0ab::54","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","50057","udp","Yes","2605:340:f0ab::54","7933763","23C0624808","","","","incoming","00:00:52","No","1/21/2026 8:21:10 AM","","","","6262","1323","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:19:10 AM","2607:7700:0:e:0:2:c7e8:2733","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49589","tcp","Yes","2607:7700:0:e:0:2:c7e8:2733","585","23C0624808","","","","incoming","00:12:04","No","1/21/2026 8:31:14 AM","","","","6","1322","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:18:09 AM","2a04:4e42:46::774","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49553","udp","Yes","2a04:4e42:46::774","6923","23C0624808","","","","incoming","00:00:00","No","1/21/2026 8:18:09 AM","","","","8","1321","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:18:08 AM","2607:7700:0:e:0:2:17db:246a","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49601","tcp","Yes","2607:7700:0:e:0:2:17db:246a","72","23C0624808","","","","incoming","00:00:00","No","1/21/2026 8:18:08 AM","","","","1","1320","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:18:08 AM","2605:340:f0ab::54","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","55535","udp","Yes","2605:340:f0ab::54","1213574","23C0624808","","","","incoming","00:00:00","No","1/21/2026 8:18:08 AM","","","","922","1319","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:18:08 AM","2607:7700:0:e:0:2:17db:246f","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49591","tcp","Yes","2607:7700:0:e:0:2:17db:246f","1560","23C0624808","","","","incoming","00:04:57","No","1/21/2026 8:23:05 AM","","","","9","1318","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:18:06 AM","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","","","2a04:4e42:46::774","","","ipv6-icmp","Yes","2a04:4e42:46::774","120","23C0624808","","","","outgoing","00:00:00","No","1/21/2026 8:18:06 AM","","","","1","1317","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:18:04 AM","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","","","2600:141b:1c00:10::172c:c9b3","","","ipv6-icmp","Yes","2600:141b:1c00:10::172c:c9b3","620","23C0624808","","","","outgoing","00:00:00","No","1/21/2026 8:18:04 AM","","","","4","1316","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:17:51 AM","2607:7700:0:e:0:2:17db:2465","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","52069","udp","Yes","2607:7700:0:e:0:2:17db:2465","2146","23C0624808","","","","incoming","00:00:06","No","1/21/2026 8:17:57 AM","","","","9","1315","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:17:30 AM","2607:7700:0:e:0:2:17d2:4988","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49587","tcp","Yes","2607:7700:0:e:0:2:17d2:4988","1476","23C0624808","","","","incoming","00:00:13","No","1/21/2026 8:17:43 AM","","","","7","1314","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:16:17 AM","2607:7700:0:e:0:2:23f4:c321","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","53918","udp","Yes","2607:7700:0:e:0:2:23f4:c321","255","23C0624808","","","","incoming","00:00:00","No","1/21/2026 8:16:17 AM","","","","3","1313","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:14:35 AM","2620:149:a33:2000::531","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49859","udp","Yes","2620:149:a33:2000::531","26837","23C0624808","","","","incoming","00:00:38","No","1/21/2026 8:15:13 AM","","","","36","1312","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:11:43 AM","2a03:2880:f012:3:face:b00c:0:1","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49579","tcp","Yes","2a03:2880:f012:3:face:b00c:0:1","287","23C0624808","","","","incoming","00:01:00","No","1/21/2026 8:12:43 AM","","","","3","1311","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:10:04 AM","fd00:976a::9","53","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","0","udp","Yes","fd00:976a::9","14845","23C0624808","","","","incoming","01:04:26","No","1/21/2026 9:14:30 AM","","","","73","1310","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:09:07 AM","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","","","2a03:2880:f112:83:face:b00c:0:25de","","","ipv6-icmp","Yes","2a03:2880:f112:83:face:b00c:0:25de","1434","23C0624808","","","","outgoing","00:01:46","No","1/21/2026 8:10:53 AM","","","","11","1309","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:08:05 AM","2a03:2880:f212:1c9:face:b00c:0:43fe","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","51586","udp","Yes","2a03:2880:f212:1c9:face:b00c:0:43fe","6645","23C0624808","","","","incoming","00:00:00","No","1/21/2026 8:08:05 AM","","","","12","1308","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:08:03 AM","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","","","2a03:2880:f012:1:face:b00c:0:1","","","ipv6-icmp","Yes","2a03:2880:f012:1:face:b00c:0:1","2511","23C0624808","","","","outgoing","00:15:56","No","1/21/2026 8:23:59 AM","","","","19","1307","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:06:56 AM","2607:7700:0:e:0:2:17d1:48a8","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49571","tcp","Yes","2607:7700:0:e:0:2:17d1:48a8","60","23C0624808","","","","incoming","00:00:00","No","1/21/2026 8:06:56 AM","","","","1","1306","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:03:55 AM","2a04:4e42:46::585","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49570","tcp","Yes","2a04:4e42:46::585","291","23C0624808","","","","incoming","00:00:00","No","1/21/2026 8:03:55 AM","","","","3","1305","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:03:28 AM","2620:149:a33:2000::531","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","55315","udp","Yes","2620:149:a33:2000::531","8386","23C0624808","","","","incoming","00:00:00","No","1/21/2026 8:03:28 AM","","","","8","1304","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:01:33 AM","2607:7700:0:e:0:2:c7e8:2649","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49562","tcp","Yes","2607:7700:0:e:0:2:c7e8:2649","219","23C0624808","","","","incoming","00:00:00","No","1/21/2026 8:01:33 AM","","","","2","1303","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:01:22 AM","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","","","2607:f8b0:4006:809::200e","","","ipv6-icmp","Yes","2607:f8b0:4006:809::200e","611","23C0624808","","","","outgoing","00:25:39","No","1/21/2026 8:27:01 AM","","","","5","1302","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 8:01:07 AM","2607:7700:0:e:0:2:17d2:4995","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49567","tcp","Yes","2607:7700:0:e:0:2:17d2:4995","168","23C0624808","","","","incoming","00:00:00","No","1/21/2026 8:01:07 AM","","","","2","1301","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26VCEB1368VZW","1/21/2026 7:59:54 AM","2001:4888:4:fe00:b0:104:0:223","5060","","","2600:1017:1115:5c70::5067:5e2a","","5060","udp","Yes","","3100","CC25-990397","","","","unknown","01:31:29","No","1/21/2026 9:31:23 AM","","","","4","1076","","sip","",""
"26PDT3101TMO","1/21/2026 7:59:51 AM","2607:7700:0:e:0:2:ac40:9681","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","56073","tcp","Yes","2607:7700:0:e:0:2:ac40:9681","673999","23C0624808","","","","incoming","00:01:26","No","1/21/2026 8:01:17 AM","","","","531","1300","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:59:23 AM","2a03:2880:f012:7:face:b00c:0:6206","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","52277","udp","Yes","2a03:2880:f012:7:face:b00c:0:6206","96","23C0624808","","","","incoming","00:00:00","No","1/21/2026 7:59:23 AM","","","","1","1299","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:59:02 AM","2620:149:a33:f000::200","80","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","56087","tcp","Yes","2620:149:a33:f000::200","10568","23C0624808","","","","incoming","00:00:00","No","1/21/2026 7:59:02 AM","","","","13","1298","","http","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:58:59 AM","2a03:2880:f212:c4:face:b00c:0:43fe","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","52131","udp","Yes","2a03:2880:f212:c4:face:b00c:0:43fe","6348","23C0624808","","","","incoming","00:00:51","No","1/21/2026 7:59:50 AM","","","","41","1297","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:58:49 AM","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","","","2607:7700:0:e:0:2:9765:7706","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:9765:7706","3386","23C0624808","","","","outgoing","00:00:12","No","1/21/2026 7:59:01 AM","","","","8","1296","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:58:28 AM","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","","","2607:f8b0:4006:801::200e","","","ipv6-icmp","Yes","2607:f8b0:4006:801::200e","122","23C0624808","","","","outgoing","00:00:00","No","1/21/2026 7:58:28 AM","","","","1","1295","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:58:19 AM","2a04:4e42:1c::158","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","56081","tcp","Yes","2a04:4e42:1c::158","1413372956","23C0624808","","","","incoming","00:19:31","No","1/21/2026 8:17:50 AM","","","","1010650","1294","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:58:16 AM","2a03:2880:f012:1:face:b00c:0:1","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","53215","udp","Yes","2a03:2880:f012:1:face:b00c:0:1","736","23C0624808","","","","incoming","00:00:00","No","1/21/2026 7:58:16 AM","","","","5","1293","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:58:15 AM","2607:7700:0:e:0:2:ac42:e3","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","56072","tcp","Yes","2607:7700:0:e:0:2:ac42:e3","336160","23C0624808","","","","incoming","00:03:04","No","1/21/2026 8:01:19 AM","","","","804","1292","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:55:54 AM","2a03:2880:f35a:c0:face:b00c:0:43fe","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","52735","udp","Yes","2a03:2880:f35a:c0:face:b00c:0:43fe","6048416","23C0624808","","","","incoming","00:01:48","No","1/21/2026 7:57:42 AM","","","","4807","1291","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:55:51 AM","2a03:2880:f012:3:face:b00c:0:1","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49574","tcp","Yes","2a03:2880:f012:3:face:b00c:0:1","623","23C0624808","","","","incoming","00:07:13","No","1/21/2026 8:03:04 AM","","","","7","1290","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:55:46 AM","2607:7700:0:e:0:2:17db:2467","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49554","tcp","Yes","2607:7700:0:e:0:2:17db:2467","278","23C0624808","","","","incoming","00:00:00","No","1/21/2026 7:55:46 AM","","","","3","1289","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:55:32 AM","2a03:2880:f012:7:face:b00c:0:6206","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","51330","udp","Yes","2a03:2880:f012:7:face:b00c:0:6206","12232","23C0624808","","","","incoming","00:02:04","No","1/21/2026 7:57:36 AM","","","","117","1288","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:53:57 AM","2605:340:f0ab::54","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49573","tcp","Yes","2605:340:f0ab::54","473","23C0624808","","","","incoming","00:00:00","No","1/21/2026 7:53:57 AM","","","","3","1287","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:53:26 AM","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","","","2620:149:a33:1000::531","","","ipv6-icmp","Yes","2620:149:a33:1000::531","2210","23C0624808","","","","outgoing","00:44:00","No","1/21/2026 8:37:26 AM","","","","15","1286","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:52:46 AM","2607:7700:0:e:0:2:9765:7649","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49566","tcp","Yes","2607:7700:0:e:0:2:9765:7649","4077","23C0624808","","","","incoming","00:10:00","No","1/21/2026 8:02:46 AM","","","","7","1285","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:49:52 AM","2605:340:f0ab::54","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","56754","udp","Yes","2605:340:f0ab::54","1157458","23C0624808","","","","incoming","00:00:00","No","1/21/2026 7:49:52 AM","","","","899","1284","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:48:12 AM","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","","","2620:149:a33:2000::531","","","ipv6-icmp","Yes","2620:149:a33:2000::531","4819","23C0624808","","","","outgoing","00:27:13","No","1/21/2026 8:15:25 AM","","","","32","1283","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:46:40 AM","2607:7700:0:e:0:2:17db:2470","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49544","tcp","Yes","2607:7700:0:e:0:2:17db:2470","96","23C0624808","","","","incoming","00:00:00","No","1/21/2026 7:46:40 AM","","","","1","1282","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:46:13 AM","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","","","2607:7700:0:e:0:2:17db:246f","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:17db:246f","414","23C0624808","","","","outgoing","00:53:36","No","1/21/2026 8:39:49 AM","","","","3","1281","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:44:52 AM","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","","","2a03:2880:f212:1c9:face:b00c:0:43fe","","","ipv6-icmp","Yes","2a03:2880:f212:1c9:face:b00c:0:43fe","129","23C0624808","","","","outgoing","00:00:00","No","1/21/2026 7:44:52 AM","","","","1","1280","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:44:29 AM","2a03:2880:f012:7:face:b00c:0:6206","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","58886","udp","Yes","2a03:2880:f012:7:face:b00c:0:6206","320","23C0624808","","","","incoming","00:00:00","No","1/21/2026 7:44:29 AM","","","","3","1279","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:42:05 AM","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","","","2620:149:af6::10","","","ipv6-icmp","Yes","2620:149:af6::10","1280","23C0624808","","","","outgoing","00:00:00","No","1/21/2026 7:42:05 AM","","","","1","1278","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:38:42 AM","2a03:2880:f212:d8:face:b00c:0:21ba","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","53577","udp","Yes","2a03:2880:f212:d8:face:b00c:0:21ba","1184","23C0624808","","","","incoming","00:07:49","No","1/21/2026 7:46:31 AM","","","","12","1277","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:38:34 AM","2a03:2880:f212:c4:face:b00c:0:43fe","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","54325","udp","Yes","2a03:2880:f212:c4:face:b00c:0:43fe","176224","23C0624808","","","","incoming","00:07:53","No","1/21/2026 7:46:27 AM","","","","500","1276","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:38:30 AM","2a03:2880:f012:3:face:b00c:0:1","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49539","tcp","Yes","2a03:2880:f012:3:face:b00c:0:1","1289","23C0624808","","","","incoming","00:06:42","No","1/21/2026 7:45:12 AM","","","","13","1275","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:38:23 AM","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","","","fd00:976a::9","","","ipv6-icmp","Yes","fd00:976a::9","1756","23C0624808","","","","outgoing","00:43:46","No","1/21/2026 8:22:09 AM","","","","7","1274","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"25FCB6118TMO","1/21/2026 7:33:51 AM","2607:7700:0:e:0:2:2cd5:c928","443","","","2607:fb91:21c6:9ce0:3464:ac30:213a:9968","","52320","tcp","Yes","","216","CC25-990248","","","","unknown","00:00:00","No","1/21/2026 7:33:51 AM","","","","3","8065","","https","",""
"26PDT3101TMO","1/21/2026 7:33:10 AM","2a03:2880:f212:1c9:face:b00c:0:43fe","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","50238","udp","Yes","2a03:2880:f212:1c9:face:b00c:0:43fe","3364512","23C0624808","","","","incoming","00:00:38","No","1/21/2026 7:33:48 AM","","","","2654","1273","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:30:32 AM","2a03:2880:f212:d8:face:b00c:0:21ba","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","56993","udp","Yes","2a03:2880:f212:d8:face:b00c:0:21ba","96","23C0624808","","","","incoming","00:00:00","No","1/21/2026 7:30:32 AM","","","","1","1272","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:28:54 AM","2607:7700:0:e:0:2:17db:2465","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49528","tcp","Yes","2607:7700:0:e:0:2:17db:2465","240","23C0624808","","","","incoming","00:00:00","No","1/21/2026 7:28:54 AM","","","","3","1271","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:28:43 AM","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","","","2a03:2880:f212:e5:face:b00c:0:4420","","","ipv6-icmp","Yes","","1563","23C0624808","","","","unknown","00:55:26","No","1/21/2026 8:24:09 AM","","","","12","1270","","","",""
"26PDT3101TMO","1/21/2026 7:28:24 AM","2607:fb90:fead:702:84b:9a43:3da9:2ba","","","","2607:7700:0:e:0:2:17d4:631","","","ipv6-icmp","Yes","","576","23C0624808","","","","unknown","00:49:06","No","1/21/2026 8:17:30 AM","","","","6","1269","","","",""
"26PDT3101TMO","1/21/2026 7:25:59 AM","2607:7700:0:e:0:2:17db:2465","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49515","tcp","Yes","2607:7700:0:e:0:2:17db:2465","168","23C0624808","","","","incoming","00:00:00","No","1/21/2026 7:25:59 AM","","","","2","1268","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:25:53 AM","2605:340:f0ab::54","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","62822","udp","Yes","2605:340:f0ab::54","3604978","23C0624808","","","","incoming","00:00:00","No","1/21/2026 7:25:53 AM","","","","2695","1267","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:25:53 AM","2607:7700:0:e:0:2:17db:246f","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49517","tcp","Yes","2607:7700:0:e:0:2:17db:246f","72","23C0624808","","","","incoming","00:00:00","No","1/21/2026 7:25:53 AM","","","","1","1266","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:25:53 AM","2607:7700:0:e:0:2:17db:246a","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49423","udp","Yes","2607:7700:0:e:0:2:17db:246a","4360","23C0624808","","","","incoming","00:00:00","No","1/21/2026 7:25:53 AM","","","","6","1265","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:25:43 AM","2607:7700:0:e:0:2:c7e8:2733","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","57772","udp","Yes","2607:7700:0:e:0:2:c7e8:2733","97867","23C0624808","","","","incoming","00:00:10","No","1/21/2026 7:25:53 AM","","","","82","1264","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:25:42 AM","2607:7700:0:e:0:2:17db:2468","443","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","49513","tcp","Yes","2607:7700:0:e:0:2:17db:2468","777","23C0624808","","","","incoming","00:04:44","No","1/21/2026 7:30:26 AM","","","","5","1263","","https","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
"26PDT3101TMO","1/21/2026 7:25:42 AM","2607:fb90:fead:702:acd2:47b8:e7d9:3225","","","","2607:7700:0:e:0:2:c7e8:2733","","","ipv6-icmp","Yes","2607:7700:0:e:0:2:c7e8:2733","7321","23C0624808","","","","outgoing","00:02:52","No","1/21/2026 7:28:34 AM","","","","7","1262","","","2607:fb90:fead:702:acd2:47b8:e7d9:3225",""
